Machine_ID,Week_Start_Date,Scheduled_Hours,Actual_Uptime_Hours,Uptime_Percentage,Downtime_Reason,Downtime_Duration,Maintenance_Type,Machine_Location,Machine_Model,Operator_Shift,Last_Maintenance_Date,Number_of_Breakdowns,MTBF_Hours,MTTR_Hours,Energy_Consumption_kWh,Output_Quantity,Fixed_Cost_Per_Hour,Variable_Cost_Per_Unit,Energy_Cost_Per_kWh,Maintenance_Parts_Cost,Labor_Cost,Reject_Quantity,Cycle_Time_Per_Unit(hr),Setup_Time,Utilization_Rate,Breakdown_Type,Parts_Replaced,Maintenance_Cost_Type,Quantity_Sold,Fixed_Cost_Per_Unit,Head_On_Cost_Per_Unit,Operator_Shift.1,Selling_Price_Per_Unit,Fixed_Cost,Variable_Cost,Base_Cost,Head_On_Cost,Total_Cost_Per_Unit,Total_Revenue,DownTime_Time_Cost_hr,DownTime_Cost,Profit_margin(%),Net_Profit
MCH016,2025-05-13,168,165.73,80.1,Power Outage,148,Emergency,Plant A,TX-100,Evening,2025-04-17,3,44.86,1.62,3724.87,1712,60,10.43787544,0.12,1899,2684.2,8,0.097521982,3.367383648,72.61904762,Software,Shaft,Corrective,1777,9.25984252,3.391593789,Evening,24.63638317,8400,16596.269,32823.20452,7245.367279,24.24865207,44419.39886,150,4602,14.58571111,3368.784038
MCH037,2025-05-13,168,143.58,82.45,Operator Delay,27.82,Scheduled,Plant C,TX-200,Evening,2025-04-30,3,2,1.71,3830.73,1831,50,12.17511563,0.12,1970,3107,18,0.07125,1.611306979,85.11904762,Software,Gear,Corrective,2290,5.590682196,2.967927986,Evening,21.84988671,8400,18693.08951,32284.17785,6704.971735,25.94505442,35637.16523,150,2838,22.91299843,9998.549624
MCH_999,2025-05-13,168,156.16,86.44,Gearbox Failure,22.78,Unscheduled,Plant B,TX-200,Night,2025-03-19,3,79.84,2.5,3724.87,2203,50,10.43787544,0.12,1746,2728.8,8,0.09780315,2.615484532,79.88690476,Mechanical,"Gear, Belt",Corrective,1697,6.025104603,3.732269421,Night,28.15217173,11760,23475.53836,30656.80659,5045.514825,19.54176297,51276.84699,150,4423.5,17.94214541,8299.61179
MCH001,2025-05-13,168,145.22,72.62,Electrical Fault,8.27,Emergency,Plant A,TX-100,Night,2025-04-19,4,79.84,3.25,3190.32,1691,50,13.45797152,0.12,1182,3299.4,18,0.077177273,3.111729773,78.67857143,Other,"Bearing, Gear",Preventive,1676,8.848758465,2.845080525,Evening,26.11769441,8400,25016.03538,28994.49349,5857.282473,23.45001484,51996.92862,150,3267,3.741631492,8450.107565
MCH030,2025-05-13,168,134.21,85.12,Power Outage,3.03,Emergency,Plant B,TX-200,Evening,2025-05-02,0,149.26,3.105957447,3456.06,1509,70,10.91450065,0.12,1545,2691.4,12,0.097964602,1.709738333,88.21428571,Mechanical,"Contactor, Capacitor",Preventive,2186,8.115942029,3.163448144,Morning,25.49121652,10080,17243.95805,37875.62573,5358.881155,27.12001598,48897.30002,150,1264.5,15.48688494,18311.57757
MCH034,2025-05-13,168,149.08,82.45,Operator Delay,28.96,Unscheduled,Plant A,TX-200,Night,2025-04-17,3,31.05,1.88,3921.91,1712,60,12.28527577,0.12,1796,2860,5,0.073967543,1.795478184,92.60119048,Software,"Shaft, Gear",Preventive,1708,5.017921147,2.69700269,Evening,25.56643638,10080,17457.02471,27966.73652,5045.514825,26.42223946,40464.31061,150,5373,24.31320561,6651.111066
MCH011,2025-05-13,168,150.68,73.19,Gearbox Failure,30.68,Emergency,Plant C,TX-200,Morning,2025-03-15,2,33.04,3.41,3083.52,1509,60,13.51628592,0.12,1204,2656.8,19,0.091835891,3.188881345,98.22619048,Software,Bearing,Corrective,1777,5.017921147,3.168937461,Evening,28.95151927,10080,17769.44639,26659.44082,6707.506749,21.13127061,48850.18612,150,2598,20.21173923,13468.23444
MCH031,2025-05-13,168,122.07,82.76,Preventive Maintenance,8.32,Emergency,Plant A,TX-200,Evening,2025-04-26,5,17.74,4.83,3638.17,1611,60,10.95476013,0.12,1545,3111.4,14,0.088502496,2.294327665,92.4702381,Software,PLC Module,Corrective,2234,6.288209607,2.74956638,Night,31.11662896,11760,22256.80659,38545.25439,5846.418562,31.66609065,48850.18612,150,454.5,21.89911697,8997.349526
MCH021,2025-05-13,168,165.02,100,Power Outage,21.78,Emergency,Plant B,TX-300,Night,2025-04-25,1,73.11,2.87,3190.32,2226,60,13.63480524,0.12,1110,2924.4,5,0.075345785,3.181419972,75.83333333,Electrical,"Contactor, Fuse",Corrective,1665,8.848758465,2.598439217,Night,28.15217173,10080,19678.84466,36354.26969,3870.19886,25.01176916,44419.39886,150,4765.5,-1544.976208,3809.024214
MCH025,2025-05-13,168,155.57,11.9,Operator Delay,28.96,Unscheduled,Plant C,TX-200,Night,2025-03-27,1,40.98,3.41,3071.85,2231,50,11.56860485,0.12,1758,2746.4,10,0.095103489,2.627930184,72.61904762,Electrical,"Fuse, Capacitor",Corrective,2233,4.528301887,2.967927986,Morning,24.63638317,8400,1301.479534,28471.33708,6017.622233,21.13127061,46310.37459,150,-109.5,24.16743703,-735.7146178
MCH_IDEAL,2025-05-13,168,136.23,98.84,Power Outage,3.51,Scheduled,Plant C,TX-300,Night,2025-04-04,2,17.74,2.63,3040.67,2070,60,10.2460681,0.12,1863,2724.6,10,0.095789474,2.615484532,79.88690476,Software,Shaft,Preventive,1490,9.25984252,3.781314662,Evening,23.93397027,10080,18693.08951,36354.26969,6707.506749,25.72550941,39734.31104,150,274.5,15.48688494,13404.07384
MCH041,2025-05-13,168,153.98,81.74,Electrical Fault,26.06,Emergency,Plant C,TX-200,Morning,2025-01-01,2,75.34,2.24,4034.79,1803,60,10.75688616,0.12,1068,2644,5,0.067869008,2.257545252,11.9047619,Electrical,Gear,Corrective,1700,5.647058824,3.562858007,Evening,26.67951181,8400,23237.42299,33083.0828,7055.788503,21.13127061,32844.34167,150,6090,16.95874364,-8043.054767
MCH038,2025-05-13,168,168,95.08,Preventive Maintenance,12.43,Scheduled,Plant A,TX-100,Evening,2025-04-20,1,137.57,3.105957447,3070.37,1270,50,10.71798929,0.12,1899,4000,18,0.084244306,2.628917085,98.61309524,Mechanical,Relay,Preventive,2500,4.587657018,2.69700269,Evening,23.61737015,8400,25671.62941,29859.61056,5210.93834,22.17151994,50567.65984,150,2970,14.58571111,14687.29977
MCH035,2025-05-13,168,168.73,82.45,Electrical Fault,0,Emergency,Plant C,TX-300,Morning,2025-05-01,1,149.26,2.63,3040.67,1611,50,10.43787544,0.12,1068,3111.4,15,0.0672,2.615484532,95.07738095,Electrical,"Belt, Bearing",Corrective,1256,6.825304701,3.80218422,Morning,26.5506465,11760,20476.39433,41033.3345,8805.26776,25.72550941,32844.34167,150,5370,24.31320561,-1305.23507
MCH050,2025-05-13,168,140.18,81.09,Operator Delay,19.8,Scheduled,Plant A,TX-200,Evening,2025-04-15,2,165.02,3.21,3475.78,1712,60,10.51379487,0.12,1125,2746.4,19,0.070991111,3.367383648,79.88690476,Other,Bearing,Preventive,1823,5.2141527,3.290536144,Evening,25.87385378,8400,26274.26969,29758.84466,5814.404661,18.74331158,32844.34167,150,340.5,18.73134298,1486.711495
MCH016,2025-05-13,168,166.17,79.89,Electrical Fault,45.05,Scheduled,Plant C,TX-300,Night,2025-05-05,3,54.83,4.04,3456.06,1714,60,10.95476013,0.12,1194,2656.8,9,0.097061916,2.208293342,72.66071429,Software,Fuse,Corrective,2500,4.869565217,3.057750294,Evening,27.09407318,8400,16711.33708,24338.13785,5905.209449,25.43058481,40464.31061,150,292.5,-1544.976208,14687.29977
MCH014,2025-05-13,168,149.08,79.89,Power Outage,29.49,Scheduled,Plant A,TX-300,Night,2025-04-21,1,26.57,1.24,3606.91,1611,60,13.02654322,0.12,1334,2904.4,17,0.073429844,2.294327665,88.21428571,Electrical,"Fuse, Capacitor",Corrective,2234,4.869565217,2.738407425,Night,28.19812586,10080,21459.61056,28994.49349,3340.412543,27.61379811,49827.43856,150,4765.5,8.611335162,3368.784038
MCH039,2025-05-13,168,140.18,88.74,Electrical Fault,36.12,Unscheduled,Plant A,TX-200,Night,2025-03-30,3,53.19,3.62,4000,2231,70,11.33603551,0.12,1194,3374.6,19,0.077638808,1.766233857,78.67857143,Software,"Belt, Shaft",Corrective,1944,7.024390244,3.471360465,Night,22.25237503,10080,21323.0828,32823.20452,6313.02275,19.84570502,54834.50037,150,4765.5,4.794204296,-4819.82122
MCH030,2025-05-13,168,149.34,72.62,Preventive Maintenance,12.65,Scheduled,Plant C,TX-300,Night,2025-03-19,3,46.35,1.24,3423.11,1712,50,13.27471768,0.12,1662,2724.6,19,0.096522648,1.988706311,98.19642857,Mechanical,"Misc Part, Valve",Corrective,1705,7.578947368,2.598439217,Evening,29.84684557,10080,23736.30824,37875.62573,5045.514825,20.46910002,31818.42365,150,4602,16.95874364,5619.662179
MCH048,2025-05-13,168,132.2,87.04,Preventive Maintenance,19.8,Unscheduled,Plant C,TX-100,Night,2025-05-03,0,79.84,1.84,3472.84,2203,60,11.56860485,0.12,1773,2860,0,0.073729269,2.562531508,81.73809524,Other,Fuse,Preventive,1823,6.825304701,3.759920747,Morning,23.05994853,8400,24949.30648,38198.98641,8775.795247,23.12389941,50567.65984,150,447,5.327284724,18311.57757
MCH005,2025-05-13,168,143.58,85.47,Operator Delay,2.98,Scheduled,Plant C,TX-300,Evening,2025-03-22,0,79.86,3.25,3638.17,1712,50,13.47264322,0.12,1329,3313.4,9,0.097061916,2.459164204,95.07738095,Software,"Misc Part, Valve",Corrective,1441,5.891291642,3.5969051,Morning,24.08278534,11760,25050.08653,41033.3345,8775.795247,21.06372417,53165.43857,150,6900,18.97764276,8199.621681
MCH008,2025-05-13,168,169.79,94.98,Power Outage,18.92,Scheduled,Plant C,TX-300,Morning,2025-04-05,4,69.50297872,3.105957447,3149.95,1787,60,11.30573431,0.12,1204,2643.6,19,0.077638808,1.675775249,78.69047619,Mechanical,Firmware Chip,Preventive,1773,5.084745763,2.546953471,Night,26.75400191,8400,22487.37175,32501.85209,6378.913354,17.79168664,44419.23159,150,274.5,-25.73460608,2751.893879
MCH017,2025-05-13,168,149.26,78.68,Gearbox Failure,21.78,Scheduled,Plant A,TX-200,Evening,2025-04-21,3,136.44,2.5,3149.95,1330,60,12.08504125,0.12,1899,2000,19,0.071594203,3.188881345,81.88690476,Electrical,Relay,Preventive,1606,9.25984252,3.738881149,Morning,25.43857877,10080,16791.9949,28471.33708,3870.19886,18.59930706,46459.25415,150,5418,12.10478285,14988.4594
MCH019,2025-05-13,168,164.97,80.1,Electrical Fault,3.03,Scheduled,Plant C,TX-300,Evening,2025-04-12,3,46.35,2.48,3052.65,1927,50,10.42333638,0.12,1519,3323.4,6,0.07336087,1.988706311,88.89285714,Electrical,"HMI Panel, PLC Module",Corrective,1700,5.226666667,3.759920747,Evening,28.95151927,8400,23884.17785,30054.26082,7055.788503,23.36482485,50567.65984,150,-109.5,-1544.976208,5933.399418
MCH009,2025-05-13,168,164.97,82.76,Gearbox Failure,25,Scheduled,Plant B,TX-100,Evening,2025-03-26,5,51.33,2.48,3100.3,1796,70,11.72896314,0.12,1562,2643.6,18,0.0672,1.624682725,100.4345238,Electrical,"Fuse, Capacitor",Preventive,2186,5.226666667,3.210360833,Evening,25.49121652,10080,13456.86459,30037.97335,3771.020871,20.93391501,31818.42365,150,1897.5,17.94214541,5933.399418
MCH035,2025-05-13,168,131.88,85.47,Electrical Fault,31.56,Emergency,Plant C,TX-200,Evening,2025-03-27,3,26.57,2.76,3606.91,2247,60,10.03628962,0.12,1983,3194.6,9,0.066972147,2.570671128,84.48809524,Electrical,HMI Panel,Preventive,1700,4.955752212,4.01238606,Night,29.07085097,10080,17886.73652,27966.73652,6567.12687,25.83051455,54565.75147,150,4765.5,23.85264156,8081.600547
MCH040,2025-05-13,168,136.23,95.05,Power Outage,24.42,Scheduled,Plant A,TX-100,Night,2025-03-18,3,137.57,2.48,2729.65,1953,60,12.08504125,0.12,1899,3107,10,0.093162194,2.230713639,98.61309524,Mechanical,"Belt, Bearing",Preventive,1673,4.518153294,3.618755518,Evening,21.56925355,8400,21853.5745,26921.43099,6757.2093,31.66609065,46310.37459,150,5370,22.91299843,1534.316186
MCH025,2025-05-13,168,156.16,89.29,Power Outage,25,Scheduled,Plant B,TX-100,Morning,2025-04-18,1,69.50297872,2.26,3724.87,1366,60,10.75688616,0.12,1562,3107,15,0.070991111,3.201635036,96.4702381,Electrical,"Contactor, Capacitor",Preventive,1673,4.382608696,3.5969051,Evening,21.56925355,8400,13456.86459,25191.9949,5485.97216,26.42223946,55130.83736,150,1248,19.3375793,-4576.94988
MCH002,2025-05-13,168,133.97,78.5,Power Outage,30.43,Scheduled,Plant C,TX-300,Morning,2025-05-03,2,53.19,2.48,2897.92,2231,70,10.03628962,0.12,1695,2691.4,17,0.077712797,1.678408657,78.5,Software,"Bearing, Gear",Corrective,1441,6.25199362,2.50154422,Morning,23.05994853,11760,25016.03538,27849.44639,6910.465124,31.1836879,32844.34167,150,4564.5,16.95874364,10186.95389
MCH014,2025-05-13,168,124.21,11.9,Power Outage,45.93,Scheduled,Plant C,TX-100,Night,2025-04-24,2,29.87,3.105957447,3110.78,2107,60,13.53162508,0.12,1329,2724.6,14,0.2,2.257545252,98.64880952,Electrical,Shaft,Preventive,1718,5.647058824,3.471360465,Evening,25.74455436,8400,17457.02471,31933.5745,5210.93834,23.45001484,49608.30132,150,292.5,13.25558471,-89.12133801
MCH001,2025-05-13,168,131.88,84.49,Electrical Fault,43.79,Emergency,Plant C,TX-300,Morning,2025-04-21,2,69.50297872,2.86,2729.65,1674,70,12.64844804,0.12,1182,2986.8,19,0.099061566,5,98.61309524,Other,"Fuse, Capacitor",Corrective,1944,6.025104603,3.290536144,Night,24.75623101,11760,25050.08653,25582.12783,5737.495988,22.61740595,35457.33346,150,4564.5,-2.064458868,5913.208951
MCH042,2025-05-13,168,122.07,78.5,Power Outage,8.32,Scheduled,Plant A,TX-200,Evening,2025-04-24,4,51.33,1.24,3519.06,1727,60,13.53162508,0.12,1204,2441.4,6,0.09675696,2.496495396,78.5,Electrical,"Shaft, Bearing",Preventive,1606,5.230928905,3.640141118,Night,27.33788347,10080,21853.5745,26844.96461,5210.93834,25.64784476,45241.01722,150,292.5,24.16743703,95.44191174
MCH004,2025-05-13,168,132.84,91.66,Power Outage,28.96,Emergency,Plant A,TX-200,Evening,2025-03-21,5,143.58,1.31,2643.16,1723,60,13.52654853,0.12,1899,2724.6,9,0.071594203,2.496495396,99.0297619,Other,Bearing,Preventive,1606,4.559023066,3.946780708,Morning,24.77142367,11760,21063.20452,33083.0828,5045.514825,23.12389941,35848.57617,150,1264.5,24.16743703,13404.07384
MCH020,2025-05-13,168,166.05,73.19,Preventive Maintenance,8.43,Scheduled,Plant C,TX-200,Evening,2025-01-01,1,33.49,1.84,3110.78,1831,50,11.33603551,0.12,1695,3194.6,8,0.07672664,2.210208607,82.44642857,Electrical,Capacitor,Corrective,1964,6.714628297,3.562858007,Evening,23.61737015,11760,20476.39433,25191.9949,6378.913354,24.0726426,54950.51039,150,0,19.3375793,8450.107565
MCH005,2025-05-13,168,134.57,78.68,Preventive Maintenance,24.42,Emergency,Plant B,TX-100,Evening,2025-04-16,4,69.50297872,2.48,4034.79,2107,60,12.79596295,0.12,1746,3327.4,19,0.073729269,2.562531508,72.61904762,Electrical,Capacitor,Preventive,2226,4.958677686,3.759920747,Evening,25.56643638,10080,29798.98641,36106.5692,4643.477077,20.20770828,2549.121652,150,6889.5,30.06021758,8014.922698
MCH023,2025-05-13,168,146.22,79.74,Preventive Maintenance,18.74,Scheduled,Plant C,TX-100,Morning,2025-04-05,3,31.05,2.5,3638.17,1694,60,10.2460681,0.12,1758,3013.6,14,0.0890374,2.627930184,92.4702381,Software,"Belt, Shaft",Preventive,1697,4.528301887,3.210360833,Night,23.93248798,10080,26785.25439,21856.86459,5210.93834,28.31891946,40464.31061,150,-268.5,12.97098292,11062.97199
MCH031,2025-05-13,168,164.49,75.84,Power Outage,5.93,Scheduled,Plant C,TX-100,Evening,2025-04-19,5,69.50297872,2.86,2674.95,1796,60,13.27978767,0.12,1758,2770.2,12,0.097964602,1.864567757,98.83928571,Electrical,Capacitor,Corrective,2126,7.210300429,2.50154422,Night,26.16556116,10080,21654.26082,21856.86459,5846.418562,23.36482485,42654.98603,150,526.5,18.73134298,5809.008085
MCH027,2025-05-13,168,136.23,82.45,Power Outage,7.18,Emergency,Plant A,TX-200,Evening,2025-04-12,3,65.94,24,3796.76,1691,60,12.22472694,0.12,1125,2746.4,19,0.2,1.988706311,79.88690476,Other,"Belt, Bearing",Preventive,1705,4.528301887,3.075418391,Evening,24.76363695,10080,26794.97323,38554.97323,8030.018495,24.24865207,62019.23431,150,4344,24.31320561,-4576.94988
MCH006,2025-05-13,168,145.22,83.44,Power Outage,35.8,Scheduled,Plant A,TX-200,Morning,2025-03-22,3,69.50297872,1.48,3911.88,2200,60,10.00448045,0.12,1970,2838.8,19,0.092801673,1.675775249,89.29761905,Electrical,Firmware Chip,Corrective,1773,5.590682196,3.075418391,Evening,28.06219311,10080,22487.37175,34233.60294,5358.881155,17.79168664,39824.53112,150,2697,18.73134298,3809.024214
MCH035,2025-05-13,168,149.26,92.95,Power Outage,2.33,Emergency,Plant B,TX-200,Morning,2025-03-30,3,73.11,2.88,3110.78,1673,70,10.91450065,0.12,1863,2691.4,9,0.077712797,2.562531508,92.95238095,Mechanical,HMI Panel,Corrective,2290,5.590682196,3.946780708,Evening,26.11769441,10080,18693.08951,36354.26969,7020.398781,23.45001484,41353.99988,150,6900,14.58571111,13468.23444
MCH032,2025-05-13,168,156.16,81.88,Power Outage,11.84,Emergency,Plant A,TX-200,Night,2025-05-04,2,79.86,1.31,3040.67,1953,60,12.79596295,0.12,1110,3313.4,15,0.085635703,2.447939883,81.08928571,Electrical,Relay,Corrective,1894,5.2141527,2.967927986,Evening,26.41908979,10080,21063.20452,38235.44534,5718.330552,25.83051455,51276.84699,150,1776,11.41105749,3827.845214
MCH036,2025-05-13,168,165.02,98.23,Power Outage,2.33,Emergency,Plant C,TX-200,Evening,2025-05-01,2,64.3,2.87,3190.32,1504,60,13.63480524,0.12,1983,2985.2,15,0.097521982,2.668398969,94.98214286,Mechanical,"Valve, Sensor",Preventive,1417,4.438573316,2.981114111,Evening,28.19812586,8400,23884.17785,27849.44639,5474.91143,20.1540756,35637.16523,150,5068.5,13.33031624,3397.522233
MCH047,2025-05-13,168,166.37,88.74,Power Outage,12.43,Emergency,Plant C,TX-300,Morning,2025-01-01,2,54.99,3.105957447,3602.94,1711,50,11.03475332,0.12,1662,2000,5,0.067869008,2.797645681,81.73809524,Mechanical,"Misc Part, Valve",Preventive,2195,5.640738668,2.612041627,Morning,24.63638317,11760,14258.13785,28471.33708,6958.261687,25.83051455,2549.121652,150,1077,3.741631492,-39383.32303
MCH016,2025-05-13,168,143.58,96.47,Power Outage,8.27,Scheduled,Plant A,TX-300,Evening,2025-04-21,0,36.3,2.26,3519.06,2226,70,13.47264322,0.12,1182,2459,15,0.077712797,1.515068726,98.22619048,Software,Fuse,Corrective,1441,4.958677686,2.878763125,Night,29.07085097,10080,15161.43099,25582.12783,5857.282473,21.55832654,49608.30132,150,5068.5,3.852691151,5933.399418
MCH028,2025-05-13,168,138.51,88.84,Operator Delay,31.77,Emergency,Plant A,TX-100,Evening,2025-04-18,1,41.42,3.105957447,3052.65,1723,70,11.13337179,0.12,1911,2548,13,0.090480612,3.367383648,91.6547619,Mechanical,HMI Panel,Preventive,1944,6.003062787,3.168937461,Evening,25.99846343,11760,17182.12783,30556.39433,6715.030543,21.1516844,48850.18612,150,349.5,12.10478285,-4576.94988
MCH028,2025-05-13,168,132.2,81.09,Gearbox Failure,21.78,Scheduled,Plant B,TX-100,Evening,2025-04-15,3,132.2,3.105957447,3132.11,1691,50,12.06431608,0.12,1080,2981.6,6,0.066972147,1.515068726,85.11904762,Electrical,"Misc Part, Valve",Corrective,1647,5.271966527,3.802081484,Evening,20.71105926,10080,17886.73652,38235.44534,8775.795247,21.17714671,38081.40195,150,4734,-2.064458868,3827.845214
MCH035,2025-05-13,168,164.49,91.66,Power Outage,1.83,Emergency,Plant C,TX-200,Morning,2025-04-26,2,69.50297872,1.72,4100,1711,60,10.71798929,0.12,1280,2459,18,0.076130031,2.230713639,95.07738095,Electrical,Bearing,Corrective,1417,6.003062787,3.075418391,Morning,21.56925355,8400,18560.68288,28773.08951,5719.593207,21.34851335,29861.91163,150,3267,5.327284724,14687.29977
MCH024,2025-05-13,168,136.44,89.69,Electrical Fault,8.27,Scheduled,Plant C,TX-200,Night,2025-04-18,2,17.74,3.105957447,3083.52,1504,70,10.3363929,0.12,1068,2770.2,18,0.074997269,1.611306979,81.21428571,Electrical,Belt,Preventive,2186,5.345454545,3.656476439,Night,23.05994853,10080,18444.96461,26844.96461,6567.12687,21.55832654,48850.18612,150,447,23.85264156,8997.349526
MCH014,2025-05-13,168,124.21,91.66,Power Outage,17.98,Scheduled,Plant B,TX-200,Evening,2025-03-27,2,165.02,2.79,3132.11,1435,70,12.64844804,0.12,1899,3300.4,13,0.073729269,2.627930184,100.4345238,Mechanical,"Shaft, Gear",Preventive,1718,7.210300429,4.01238606,Night,26.37336593,11760,1301.479534,26844.96461,5210.93834,24.0726426,44419.23159,150,-268.5,23.78403617,10186.95389
MCH038,2025-05-13,168,132.18,88.84,Gearbox Failure,25,Emergency,Plant B,TX-200,Night,2025-04-23,4,40.2,1.48,3746.52,1611,60,13.27978767,0.12,1851,3191.4,5,0.084044818,2.459164204,73.93452381,Other,"Gear, Bearing",Preventive,2060,7.024390244,33.40412543,Night,24.40342696,10080,26026.5692,27966.73652,7849.057295,25.43058481,44759.40889,150,6889.5,8.396342808,10186.95389
MCH029,2025-05-13,168,166.05,88.74,Electrical Fault,12.65,Unscheduled,Plant A,TX-200,Morning,2025-04-15,3,137.57,1.35,2643.16,2107,70,12.79596295,0.12,1334,2728.8,6,0.07336087,2.668398969,80.10119048,Electrical,Firmware Chip,Preventive,70,4.528301887,2.878763125,Evening,23.05994853,10080,23850.49865,30656.80659,6715.030543,419.3244468,61575.14976,150,5104.5,10.40313738,18311.57757
MCH040,2025-05-13,168,137.32,88.84,Preventive Maintenance,30.68,Scheduled,Plant C,TX-300,Morning,2025-03-21,3,64.3,2.88,3602.94,1912,70,13.62605488,0.12,1541,3321,7,0.070991111,2.208293342,92.95238095,Electrical,"Belt, Bearing",Corrective,1944,5.590682196,3.864286766,Evening,28.48391351,11760,23736.30824,33930.49865,3425.747689,18.74331158,49608.30132,150,5014.5,5.327284724,6651.111066
MCH005,2025-05-13,168,132.18,82.76,Preventive Maintenance,17.98,Unscheduled,Plant C,TX-300,Night,2025-04-05,0,64.3,4.55,3796.76,1330,70,12.06431608,0.12,1671,2770.2,9,0.075345785,2.715110445,86.44047619,Software,"Gear, Belt",Preventive,1676,4.784053156,3.94485498,Evening,25.95250034,10080,18259.44082,36354.26969,6704.971735,20.93391501,61575.14976,150,1776,12.97098292,13041.8574
MCH014,2025-05-13,168,141.94,78.5,Electrical Fault,-1.79,Unscheduled,Plant C,TX-100,Evening,2025-03-31,6,73.11,1.56,3384.47,1694,60,11.72896314,0.12,1000,3000.4,6,0.091835891,3.111729773,101.0654762,Software,Fuse,Preventive,2200,6.025104603,2.967927986,Evening,29.16764142,10080,18560.68288,9701.479534,6910.465124,25.72550941,56776.67665,150,3750,18.19385393,-39383.32303
MCH040,2025-05-13,168,164.49,95.05,Operator Delay,21.78,Emergency,Plant A,TX-200,Night,2025-03-30,1,79.86,2.63,3921.91,1504,50,10.64160042,0.12,1851,2459,14,0.084244306,2.628917085,78.69047619,Other,"Contactor, Fuse",Corrective,1790,5.088339223,3.778621989,Evening,26.16556116,10080,17182.12783,25582.12783,6017.622233,20.46910002,62019.23431,150,292.5,16.95874364,14687.29977
MCH015,2025-05-13,168,164.49,78.5,Preventive Maintenance,1.83,Scheduled,Plant B,TX-100,Night,2025-03-19,5,31.05,1.24,3830.73,1796,60,10.95476013,0.12,1541,2924.4,5,0.097964602,2.562531508,81.08928571,Mechanical,"Fuse, Capacitor",Corrective,1606,6.869158879,2.586880691,Night,29.07085097,10080,23475.53836,38554.97323,5485.97216,20.90188328,35457.33346,150,22200,21.89911697,8199.621681
MCH037,2025-05-13,168,166.17,96.47,Gearbox Failure,46,Scheduled,Plant A,TX-300,Evening,2025-05-01,1,70.09,3.41,3606.91,1329,70,10.77253146,0.12,1183,2441.4,9,0.0672,1.950665595,73.93452381,Mechanical,"Gear, Bearing",Preventive,1964,5.891291642,3.781314662,Morning,27.33788347,11760,22487.37175,36354.26969,3340.412543,23.62970844,55130.83736,150,1897.5,-1544.976208,8199.621681
MCH031,2025-05-13,168,150.02,95.05,Preventive Maintenance,0,Scheduled,Plant C,TX-200,Evening,2025-03-21,2,143.58,3.21,3190.32,1714,50,13.53162508,0.12,1068,2985.2,14,0.088502496,3.234429962,76.54166667,Other,"Gear, Bearing",Corrective,1349,6.288209607,3.94485498,Night,24.75623101,10080,26274.26969,35463.08709,5485.97216,23.45001484,38081.40195,150,6757.5,16.62015443,5913.208951
MCH017,2025-05-13,168,127.4,73.19,Gearbox Failure,1.95,Scheduled,Plant A,TX-100,Morning,2025-03-22,1,165.02,2.44,3100.3,1270,60,10.42333638,0.12,1182,3079.6,18,0.077638808,2.874331011,88.73809524,Electrical,HMI Panel,Preventive,1823,5.271966527,2.967927986,Morning,23.05994853,10080,27795.62573,27849.44639,7020.398781,25.43058481,68913.21945,150,454.5,13.99686673,18823.37307
MCH_999,2025-05-13,168,166.05,92.47,Power Outage,30.43,Emergency,Plant B,TX-100,Evening,2025-04-06,2,63.7,1.48,3034.89,1603,60,10.62936264,0.12,1746,2924.4,16,0.075345785,2.174893668,85.46428571,Electrical,Shaft,Preventive,1668,4.958677686,2.760630213,Evening,22.25237503,10080,30953.3345,37242.74472,5814.404661,20.54418516,49886.08304,150,526.5,10.40313738,13468.23444
MCH038,2025-05-13,168,155.35,95,Gearbox Failure,29.49,Scheduled,Plant B,TX-200,Morning,2025-04-12,4,79.84,1.24,3796.76,1449,60,12.08504125,0.12,1280,2484.2,9,0.098513909,1.864567757,75.83333333,Other,Bearing,Preventive,1256,7.37920937,3.168937461,Evening,29.07085097,11760,15161.43099,27966.73652,5846.418562,23.12389941,38081.40195,150,340.5,-0.215508387,8014.922698
MCH048,2025-05-13,168,134.57,75.84,Electrical Fault,17.32,Unscheduled,Plant C,TX-200,Morning,2025-04-26,1,36.3,2.87,3911.88,2070,60,10.42333638,0.12,1847,2440,10,0.070885157,3.181419972,92.95238095,Software,Bearing,Corrective,1772,7.578947368,2.760630213,Evening,26.11769441,10080,26794.97323,30054.26082,5846.418562,31.66609065,48850.18612,150,526.5,17.70579866,-4819.82122
MCH024,2025-05-13,168,155.35,95.05,Operator Delay,2.27,Scheduled,Plant B,TX-200,Morning,2025-01-01,0,63.7,1.71,3034.89,1881,60,13.01479534,0.12,1970,3374.6,19,0.077177273,3.184628071,92.60119048,Software,Fuse,Corrective,1624,7.578947368,3.985222559,Night,28.19812586,11760,21853.5745,29758.84466,5878.170685,27.12001598,38579.75249,150,3267,20.21173923,9958.600645
MCH011,2025-05-13,168,165.73,82.76,Preventive Maintenance,19.8,Unscheduled,Plant A,TX-300,Night,2025-04-12,5,17.74,2.48,3093.13,1723,50,13.84526115,0.12,1911,2441.4,8,0.090763501,2.668398969,91.6547619,Mechanical,"Valve, Sensor",Preventive,1489,8.115942029,3.946780708,Night,23.29313591,10080,14258.13785,25582.12783,6704.971735,21.06372417,62019.23431,150,244.5,9.500951453,5933.399418
